"6276: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/bgcolor'))=#BB0022";"-0.020"
"6285: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/property/artist'))";"-0.020"
"6534: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/motto'))";"0.020"
"7320: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/property/recorded'))";"0.020"
"7433: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaLandKm'))<=395.26";"0.020"
"7434: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/areaLandKm'))<=587.2";"0.020"
"7509: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/associatedBand'))";"0.020"
"7606: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/property/dateOfBirth'))<=1987";"-0.020"
"7665: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://purl.org/dc/terms/subject'))=http://dbpedia.org/resource/Category:BBC_New_Media";"0.020"
"7726: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/ontology/city'))";"0.020"
"7810: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Singing";"0.020"
"7951: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/property/currentMembers'))";"0.020"
"7952: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/timezoneDst'))";"0.020"
"8374: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=674433";"-0.020"
"8378: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=885400";"-0.020"
"8379: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=909976";"-0.020"
"8380: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=1197816";"-0.020"
"8381: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=1243201";"-0.020"
"8382: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=1553165";"-0.020"
"8383: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=1626159";"-0.020"
"8384: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=1649519";"-0.020"
"8385: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=1744665";"-0.020"
"8391: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=2592149";"-0.020"
"8392: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/populationTotal'))<=2615060";"-0.020"
"8473: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/stylisticOrigins'))=http://dbpedia.org/resource/Folk_rock";"0.020"
"8499: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/stylisticOrigins'))=http://dbpedia.org/resource/Experimental_music";"-0.020"
"8514: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/oclc'))<=60623878";"-0.020"
"8515: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/oclc'))<=60639020";"-0.020"
"8545: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=44498416";"-0.020"
"8546: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=44522054";"-0.020"
"8643: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85445735";"-0.020"
"8648: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85843075";"0.020"
"8649: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85867137";"0.020"
"8650: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85879320";"0.020"
"8651: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85900983";"0.020"
"8873: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/populationRank'))<=8";"-0.020"
"8906: (rdflib.term.URIRef('http://dbpedia.org/property/writer'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Guitar";"0.020"
"9032: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/populationDensityKm'))<=1561";"-0.020"
"9033: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/populationDensityKm'))<=1689.2";"-0.020"
"9089: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/stylisticOrigin'))=http://dbpedia.org/resource/Blues";"0.020"
"9202: http://dbpedia.org/property/label";"-0.020"
"9317: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=41662211";"-0.020"
"9318: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=42025460";"-0.020"
"9319: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=42038339";"-0.020"
"9353: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=50385595";"0.020"
"9471: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85434335";"0.020"
"9494: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85843075";"-0.020"
"9514: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=91217512";"-0.020"
"9526: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=100987334";"0.020"
"9578: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=159567303";"-0.020"
"9579: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=160746560";"-0.020"
"9702: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/musicSubgenre'))=http://dbpedia.org/resource/Jangle_pop";"0.020"
"9750: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=1991";"0.020"
"9757: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=1998";"0.020"
"9787: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://xmlns.com/foaf/0.1/name'))";"-0.020"
"9799: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=1982";"-0.020"
"9942: http://dbpedia.org/ontology/runtime<=2086.0";"-0.020"
"9943: http://dbpedia.org/ontology/runtime<=2088.0";"-0.020"
"9944: http://dbpedia.org/ontology/runtime<=2089.0";"-0.020"
"9945: http://dbpedia.org/ontology/runtime<=2090.0";"-0.020"
"9946: http://dbpedia.org/ontology/runtime<=2095.0";"-0.020"
"9947: http://dbpedia.org/ontology/runtime<=2098.0";"-0.020"
"10047: http://dbpedia.org/ontology/runtime<=2242.0";"0.020"
"10048: http://dbpedia.org/ontology/runtime<=2243.0";"0.020"
"10083: http://dbpedia.org/ontology/runtime<=2290.0";"0.020"
"10132: http://dbpedia.org/ontology/runtime<=2343.0";"0.020"
"10133: http://dbpedia.org/ontology/runtime<=2344.0";"0.020"
"10267: http://dbpedia.org/ontology/runtime<=2505.0";"0.020"
"10268: http://dbpedia.org/ontology/runtime<=2506.0";"0.020"
"10269: http://dbpedia.org/ontology/runtime<=2507.0";"0.020"
"10270: http://dbpedia.org/ontology/runtime<=2508.0";"0.020"
"10373: http://dbpedia.org/ontology/runtime<=2625.0";"-0.020"
"10374: http://dbpedia.org/ontology/runtime<=2626.0";"-0.020"
"10375: http://dbpedia.org/ontology/runtime<=2627.0";"-0.020"
"10376: http://dbpedia.org/ontology/runtime<=2628.0";"-0.020"
"10377: http://dbpedia.org/ontology/runtime<=2629.0";"-0.020"
"10505: http://dbpedia.org/ontology/runtime<=2771.0";"0.020"
"10506: http://dbpedia.org/ontology/runtime<=2772.0";"0.020"
"10507: http://dbpedia.org/ontology/runtime<=2773.0";"0.020"
"10508: http://dbpedia.org/ontology/runtime<=2774.0";"0.020"
"11439: http://dbpedia.org/ontology/runtime<=4133.0";"0.020"
"11440: http://dbpedia.org/ontology/runtime<=4138.0";"0.020"
"11441: http://dbpedia.org/ontology/runtime<=4139.0";"0.020"
"11442: http://dbpedia.org/ontology/runtime<=4140.0";"0.020"
"11443: http://dbpedia.org/ontology/runtime<=4142.0";"0.020"
"11480: http://dbpedia.org/ontology/runtime<=4247.0";"0.020"
"12146: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/lats'))<=27.8";"0.020"
"12202: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/latd'))<=52";"-0.020"
"12250: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordLabel'), rdflib.term.URIRef('http://purl.org/dc/terms/subject'))=http://dbpedia.org/resource/Category:American_independent_record_labels";"-0.020"
"12386: (rdflib.term.URIRef('http://dbpedia.org/property/label'), rdflib.term.URIRef('http://dbpedia.org/property/founded'))<=1955";"0.020"
"12624: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=44486631";"-0.020"
"12625: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=44494564";"-0.020"
"12638: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=47979779";"-0.020"
"12639: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=48418290";"-0.020"
"12679: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=59285064";"0.020"
"12680: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=59285249";"0.020"
"people";"0.019"
"17: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/id'))<=1258550";"0.019"
"18: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/id'))<=1263394";"0.019"
"137: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/property/birthPlace'))";"-0.019"
"287: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2440.0";"-0.019"
"318: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2530.0";"0.019"
"323: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2546.0";"0.019"
"678: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3805.0";"0.019"
"679: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3814.0";"0.019"
"873: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=1999";"-0.019"
"994: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordLabel'), rdflib.term.URIRef('http://dbpedia.org/property/founded'))<=2001";"-0.019"
"1293: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/elevation'))<=92.964";"-0.019"
"1294: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/ontology/elevation'))<=93.0";"-0.019"
"1499: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/alexa'))<=13424";"0.019"
"1500: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/alexa'))<=15338";"0.019"
"1501: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/alexa'))<=21450";"0.019"
"1502: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/alexa'))<=24797";"0.019"
"1503: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/alexa'))<=25471";"0.019"
"1526: http://dbpedia.org/property/rev6score<=8.3";"-0.019"
"1527: http://dbpedia.org/property/rev6score<=8.4";"-0.019"
"1631: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/blank1Info'))<=1370023";"0.019"
"1632: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/blank1Info'))<=1380944";"0.019"
"1656: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/property/instruments'))=http://dbpedia.org/resource/Acoustic_guitar";"0.019"
"1960: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2864.0";"-0.019"
"1961: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2865.0";"-0.019"
"1962: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2866.0";"-0.019"
"1963: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2868.0";"-0.019"
"1964: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=2869.0";"-0.019"
"2148: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3495.0";"0.019"
"2149: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3499.0";"0.019"
"2150: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3501.0";"0.019"
"2151: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3502.0";"0.019"
"2185: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3718.0";"-0.019"
"2186: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3720.0";"-0.019"
"2187: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3725.0";"-0.019"
"2188: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3727.0";"-0.019"
"2189: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3732.0";"-0.019"
"2190: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3738.0";"-0.019"
"2191: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3746.0";"-0.019"
"2192: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3750.0";"-0.019"
"2193: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3751.0";"-0.019"
"2194: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=3756.0";"-0.019"
"2228: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=4035.0";"0.019"
"2229: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=4046.0";"0.019"
"2230: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=4048.0";"0.019"
"2231: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=4055.0";"0.019"
"2232: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=4081.0";"0.019"
"2247: (rdflib.term.URIRef('http://dbpedia.org/ontology/subsequentWork'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=4339.0";"0.019"
"2371: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/popularity'))";"0.019"
"2718: (rdflib.term.URIRef('http://dbpedia.org/property/genre'), rdflib.term.URIRef('http://dbpedia.org/property/width'))=25";"-0.019"
"2918: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/width'))<=150";"0.019"
"2927: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/width'))<=180";"0.019"
"2928: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/width'))<=182";"0.019"
"3304: (rdflib.term.URIRef('http://dbpedia.org/ontology/previousWork'), rdflib.term.URIRef('http://dbpedia.org/property/rev2score'))";"-0.019"
"3543: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=23992612";"-0.019"
"3544: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=24364267";"-0.019"
"3545: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=24388157";"-0.019"
"3546: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=24429479";"-0.019"
"3733: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85437797";"0.019"
"3747: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85763151";"0.019"
"3878: (rdflib.term.URIRef('http://dbpedia.org/property/label'), rdflib.term.URIRef('http://purl.org/dc/terms/subject'))=http://dbpedia.org/resource/Category:Rhythm_and_blues_record_labels";"-0.019"
"3975: (rdflib.term.URIRef('http://dbpedia.org/ontology/artist'), rdflib.term.URIRef('http://dbpedia.org/property/yearsActive'))<=1981";"0.019"
"4652: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/populationDensitySqMi'))";"-0.019"
"4753: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/issn'))<=1207";"-0.019"
"4754: (rdflib.term.URIRef('http://dbpedia.org/property/rev'), rdflib.term.URIRef('http://dbpedia.org/property/issn'))<=1350";"-0.019"
"4837: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/longm'))<=15";"0.019"
"4861: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/longm'))<=40";"0.019"
"4864: (rdflib.term.URIRef('http://dbpedia.org/ontology/recordedIn'), rdflib.term.URIRef('http://dbpedia.org/property/longm'))<=45";"0.019"
"4926: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/musicFusionGenre'))=http://dbpedia.org/resource/Rapcore";"-0.019"
"5047: (rdflib.term.URIRef('http://dbpedia.org/ontology/producer'), rdflib.term.URIRef('http://dbpedia.org/property/viaf'))<=169607015";"-0.019"
"5140: http://dbpedia.org/property/rev3score<=9";"0.019"
"5141: http://dbpedia.org/property/rev3score<=9.1";"0.019"
"5142: http://dbpedia.org/property/rev3score<=9.2";"0.019"
"5143: http://dbpedia.org/property/rev3score<=9.5";"0.019"
"5144: http://dbpedia.org/property/rev3score<=9.9";"0.019"
"5145: http://dbpedia.org/property/rev3score<=10";"0.019"
"5146: http://dbpedia.org/property/rev3score<=12";"0.019"
"5147: http://dbpedia.org/property/rev3score<=19";"0.019"
"5148: http://dbpedia.org/property/rev3score<=22";"0.019"
"5149: http://dbpedia.org/property/rev3score<=27";"0.019"
"5150: http://dbpedia.org/property/rev3score<=29";"0.019"
"5151: http://dbpedia.org/property/rev3score<=30";"0.019"
"5152: http://dbpedia.org/property/rev3score<=52";"0.019"
"5442: (rdflib.term.URIRef('http://dbpedia.org/property/producer'), rdflib.term.URIRef('http://dbpedia.org/property/imageSize'))<=250";"-0.019"
"5532: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/property/viaf'))<=151221423";"0.019"
"5533: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/property/viaf'))<=153814167";"0.019"
"5534: (rdflib.term.URIRef('http://dbpedia.org/property/artist'), rdflib.term.URIRef('http://dbpedia.org/property/viaf'))<=157744813";"0.019"
"5549: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/property/region'))=United States";"0.019"
"5557: (rdflib.term.URIRef('http://dbpedia.org/ontology/genre'), rdflib.term.URIRef('http://dbpedia.org/ontology/instrument'))=http://dbpedia.org/resource/Drum_kit";"-0.019"
"5654: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=81498206";"0.019"
"5655: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=84230113";"0.019"
"5656: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=84232100";"0.019"
"5657: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=84960550";"0.019"
"5658: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85492424";"0.019"
"5659: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85512447";"0.019"
"5660: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85573258";"0.019"
"5661: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85705775";"0.019"
"5662: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85726116";"0.019"
"5663: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85814504";"0.019"
"5664: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85855044";"0.019"
"5665: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=85886301";"0.019"
"5666: (rdflib.term.URIRef('http://dbpedia.org/property/extra'), rdflib.term.URIRef('http://dbpedia.org/ontology/viafId'))<=87558772";"0.019"
"5843: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=233.0";"-0.019"
"5857: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=246.0";"-0.019"
"5872: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=260.0";"-0.019"
"5873: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=261.0";"-0.019"
"5874: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=262.0";"-0.019"
"5875: (rdflib.term.URIRef('http://dbpedia.org/property/title'), rdflib.term.URIRef('http://dbpedia.org/ontology/runtime'))<=263.0";"-0.019"
